tes GPS
Gps Testing
False
(u'2013-06-18T21:26:03.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:04.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:05.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:06.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:07.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:08.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:09.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:10.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:11.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:12.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:13.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:14.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:15.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:16.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:17.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:18.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:19.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:20.000Z', -6.977183333, 107.629265, 713.8, 0.206, 236.18, 3, 12)
(u'2013-06-18T21:26:21.000Z', -6.977178333, 107.629268333, 711.0, 0.211, 258.12, 3, 12)
(u'2013-06-18T21:26:22.000Z', -6.977185, 107.62927, 708.4, 0.216, 223.75, 3, 12)
(u'2013-06-18T21:26:23.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:24.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:25.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:26.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:27.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:28.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:29.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:30.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:31.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:32.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:33.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:34.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:35.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:36.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:37.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:38.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:39.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:40.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:41.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:42.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:43.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:44.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:45.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:46.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:47.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:48.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:49.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:50.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:51.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:52.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:53.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:54.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:55.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:56.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:57.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:58.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:59.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:00.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:01.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:02.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:03.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:04.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:05.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:06.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:07.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:08.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:09.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:10.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:11.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:12.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:13.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:14.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:14.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:14.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:14.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:14.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:14.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 8)
(u'2013-06-18T21:27:20.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 8)
(u'2013-06-18T21:27:21.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 8)
(u'2013-06-18T21:27:22.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 8)
(u'2013-06-18T21:27:23.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 8)
(u'2013-06-18T21:27:24.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:25.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:26.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:27.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:28.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:29.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:30.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:31.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:32.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:33.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:34.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:35.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:36.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:37.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:38.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:39.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:40.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:41.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:42.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:43.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:44.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:45.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:46.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:47.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:48.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:49.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:50.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:51.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:52.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:53.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:54.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:55.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:56.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:57.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:58.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:27:59.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:00.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:01.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:02.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
